id_pista,fecha_carrera,numero_carrera,id_caballo,distancia,tipo_terreno,condicion_de_la_pista,distancia_en_pies,tipo_carrera,dinero_dos_decimales_USD,hora_de_carrera,peso_llevado,jockey,posibilidades_de_ganar,posicion
SAR,29/08/2019,5,6,700,D,3,32,CLM,35000,311,120,Luis R. Reyes,5275,4
AQU,31/03/2019,9,7,600,D,1,45,AOC,64000,603,118,Junior Alvarado,910,7
AQU,07/04/2019,2,2,600,D,3,45,CLM,50000,200,122,Junior Alvarado,175,4
BEL,28/09/2019,11,4,800,T,2,172,MSW,75000,628,120,Luis Saez,730,7
AQU,15/11/2019,8,7,650,D,3,54,ALW,75000,324,122,Jose Lezcano,345,3
BEL,09/05/2019,4,1,800,T,1,162,CLM,60000,440,118,Jose L. Ortiz,1040,7
SAR,28/07/2019,3,5,550,T,2,54,STR,60000,206,120,Kendrick Carmouche,1290,6
BEL,18/05/2019,3,1,600,I,1,138,MSW,80000,109,118,Junior Alvarado,225,3
AQU,31/03/2019,8,7,800,D,1,54,STK,100000,533,118,Manuel Franco,890,5
AQU,01/11/2019,1,5,650,D,5,36,CLM,28000,1200,120,Jose Lezcano,60,1
SAR,14/07/2019,6,2,900,T,2,134,ALW,80000,405,120,Jose Lezcano,1170,10
SAR,11/08/2019,4,5,600,D,3,52,CLM,60000,238,118,Jose Lezcano,1830,2
BEL,20/06/2019,6,1,600,D,4,58,MSW,62000,544,118,Harry Hernandez,2700,3
BEL,27/06/2019,9,3,600,I,2,108,MSW,80000,718,118,Luis Saez,340,5
AQU,21/02/2019,2,5,800,D,4,54,MSW,68000,122,120,Rajiv Maragh,65,1
BEL,07/09/2019,1,3,600,D,3,63,ALW,66000,103,120,Dylan Davis,1290,4
AQU,12/04/2019,1,6,800,D,3,54,ALW,75000,130,120,Rajiv Maragh,1060,5
SAR,03/08/2019,6,6,650,D,3,72,MSW,90000,357,119,Ricardo Santana Jr.,740,7
AQU,29/03/2019,1,2,800,D,3,54,MSW,68000,130,118,Manuel Franco,680,4
BEL,14/06/2019,9,11,850,T,1,54,ALW,66000,553,120,Luis Saez,3525,9
AQU,31/03/2019,8,5,800,D,1,54,STK,100000,533,120,Dylan Davis,395,3
BEL,27/05/2019,4,4,700,D,3,36,STK,125000,309,118,Dylan Davis,1160,4
SAR,23/08/2019,3,3,900,D,3,78,STK,200000,207,118,Manuel Franco,2230,3
AQU,01/01/2019,6,7,600,D,5,48,MCL,46000,251,120,Andre Shivnarine Worrie,590,2
AQU,20/01/2019,5,3,700,D,4,45,MSW,60000,245,122,Andre Shivnarine Worrie,810,6
AQU,09/03/2019,1,3,600,D,3,45,MSW,60000,1221,120,Andre Shivnarine Worrie,280,3
BEL,22/06/2019,6,8,600,D,3,45,MSW,62000,415,118,Luis R. Reyes,570,1
AQU,07/11/2019,8,1,600,O,2,56,ALW,75000,348,120,Andrew Wolfsont,1240,2
SAR,26/07/2019,7,8,700,D,5,32,STR,60000,439,118,Joel Rosario,1110,3
SAR,01/09/2019,10,4,600,D,3,54,STR,60000,539,118,John R. Velazquez,350,5
AQU,09/02/2019,7,3,700,D,3,44,SOC,60000,405,122,Michael J. Luzzi,6225,6
AQU,09/03/2019,7,6,650,D,3,32,CLM,52000,338,120,Carlos J. Hernandez,6575,6
BEL,28/04/2019,5,4,600,D,3,52,CLM,28000,340,118,Michael J. Luzzi,5350,5
BEL,09/06/2019,1,4,600,D,3,66,CLM,28000,130,118,Michael J. Luzzi,590,4
AQU,01/01/2019,3,7,550,D,5,54,MCL,35000,121,120,Rajiv Maragh,2550,4
AQU,20/01/2019,8,3,550,D,4,52,MCL,35000,407,122,Rajiv Maragh,1090,3
AQU,09/02/2019,9,10,600,D,3,50,MCL,35000,504,122,Rajiv Maragh,580,5
AQU,10/03/2019,1,3,800,D,4,54,MCL,46000,131,121,Luis R. Reyes,1120,2
AQU,01/11/2019,1,1,650,D,5,36,CLM,28000,1200,120,Samuel Camacho Jr.,7475,6
BEL,05/05/2019,4,1,800,D,4,54,MSW,62000,311,118,Hector Rafael Diaz Jr.,1820,4
BEL,12/06/2019,2,3,650,D,3,48,CLM,60000,202,118,Dylan Davis,1220,4
BEL,15/09/2019,1,2,650,D,3,45,CLM,28000,100,113,Benjamin Hernandez,1400,4
AQU,22/12/2019,10,14,650,D,3,54,CLM,36000,416,120,Eric Cancel,4400,10
BEL,27/05/2019,11,10,600,I,2,90,MCL,41000,657,118,Eric Cancel,3775,2
BEL,28/09/2019,10,1,1000,D,3,72,STK,750000,549,122,Jose L. Ortiz,280,3
SAR,27/07/2019,11,5,900,D,3,76,STK,600000,651,122,Jose L. Ortiz,160,2
AQU,10/02/2019,5,7,800,D,3,54,MCL,46000,300,116,Benjamin Hernandez,680,2
AQU,28/02/2019,8,8,800,D,3,54,MCL,35000,441,118,Reylu Gutierrez,1000,6
BEL,15/09/2019,2,1,600,T,2,102,MCL,41000,134,121,Luis Saez,1090,6
AQU,05/04/2019,4,5,650,D,3,36,MCL,30000,306,113,Joey R. Martinez,2500,2
BEL,05/05/2019,6,3,650,D,4,48,MCL,30000,412,113,Joey R. Martinez,960,6
BEL,25/05/2019,6,5,600,I,2,90,ALW,82000,413,120,Joel Rosario,1710,2
BEL,21/06/2019,8,10,600,D,4,54,AOC,82000,518,120,Irad Ortiz Jr.,215,6
BEL,06/09/2019,7,3,600,I,6,126,STK,100000,612,118,Junior Alvarado,570,2
AQU,20/01/2019,5,9,700,D,4,45,MSW,60000,245,122,Rajiv Maragh,1260,3
AQU,11/04/2019,5,1,800,D,3,54,AOC,66000,339,122,Samuel Camacho Jr.,410,3
AQU,31/12/2019,6,9,700,D,4,48,ALW,64000,304,120,Reylu Gutierrez,810,5
BEL,17/05/2019,4,5,850,T,1,92,ALW,66000,304,120,Samuel Camacho Jr.,2240,7
BEL,27/09/2019,6,2,850,D,3,48,ALW,66000,342,120,Luis Saez,1930,2
BEL,24/10/2019,6,6,800,D,3,72,ALW,66000,413,120,Luis Saez,255,6
SAR,28/07/2019,4,2,700,D,3,32,ALW,80000,240,120,Ricardo Santana Jr.,2000,4
AQU,15/12/2019,6,4,800,D,5,54,CLM,40000,252,121,Jose Lezcano,730,6
AQU,15/12/2019,6,4,800,D,5,54,CLM,40000,252,121,Jose Lezcano,730,6
BEL,26/04/2019,5,6,700,D,4,45,SOC,55000,405,121,Manuel Franco,510,3
AQU,10/11/2019,5,13,600,O,2,58,ALW,66000,156,118,Hector Rafael Diaz Jr.,6750,8
SAR,17/07/2019,7,13,700,D,4,30,MSW,90000,436,118,Julien R. Leparoux,340,4
AQU,21/11/2019,3,8,850,T,1,162,STR,55000,150,121,Jose L. Ortiz,165,2
SAR,14/07/2019,5,12,800,I,2,80,CLM,65000,329,118,Irad Ortiz Jr.,410,4
BEL,09/06/2019,2,3,850,I,2,54,MSW,62000,203,118,Manuel Franco,910,1
BEL,29/06/2019,8,2,850,D,3,45,STK,250000,512,121,Jose Lezcano,1770,2
BEL,27/05/2019,9,4,700,D,3,36,STK,125000,553,122,Rajiv Maragh,430,2
BEL,23/06/2019,8,1,700,T,2,63,STK,150000,518,118,Rajiv Maragh,225,2
BEL,19/05/2019,2,2,850,I,2,70,MSW,80000,202,118,Javier Castellano,190,3
BEL,19/09/2019,7,10,1000,I,2,84,AOC,77000,608,122,Javier Castellano,130,2
SAR,24/08/2019,4,12,650,D,3,80,ALW,92000,115,118,Junior Alvarado,5550,6
AQU,21/11/2019,4,4,600,O,1,48,MSW,70000,223,122,Jose L. Ortiz,345,3
SAR,01/09/2019,2,1,700,D,3,32,MCL,44000,104,120,Eric Cancel,1130,3
BEL,06/09/2019,7,3,600,I,6,126,STK,100000,612,118,Junior Alvarado,570,2
SAR,19/07/2019,2,6,700,D,3,30,CLM,52000,137,119,Kendrick Carmouche,145,1
AQU,28/02/2019,8,1,800,D,3,54,MCL,35000,441,121,Kirk Johnson,3100,7
AQU,18/02/2019,7,4,600,D,3,54,AOC,64000,356,120,Hector Rafael Diaz Jr.,6125,5
BEL,04/05/2019,9,10,700,D,4,45,ALW,66000,421,120,Hector Rafael Diaz Jr.,2525,11
BEL,18/10/2019,6,7,700,T,1,90,ALW,66000,409,115,Declan Carroll,4975,11
AQU,09/02/2019,6,8,600,D,3,50,MCL,35000,335,122,Harry Hernandez,9725,8
AQU,02/03/2019,6,4,550,D,3,52,MCL,35000,347,122,Harry Hernandez,3725,1
AQU,24/03/2019,5,7,600,D,3,45,SOC,60000,356,120,Harry Hernandez,4800,7
AQU,10/04/2019,7,8,600,D,3,45,CLM,28000,453,120,Hector Rafael Diaz Jr.,5625,6
AQU,11/11/2019,7,8,600,O,2,56,STR,55000,253,122,John R. Velazquez,1280,2
BEL,03/07/2019,6,4,650,D,3,48,STR,55000,415,120,Joel Rosario,315,3
SAR,18/07/2019,1,5,700,D,3,30,STR,60000,102,120,Jose L. Ortiz,290,2
AQU,06/01/2019,7,6,600,D,5,45,AOC,64000,358,120,Dylan Davis,1020,4
BEL,09/06/2019,5,7,700,T,2,90,MCL,41000,342,118,Samuel Jimenez,3975,8
SAR,26/07/2019,10,15,700,D,5,32,MCL,48000,625,111,Benjamin Hernandez,2575,4
SAR,17/07/2019,7,14,700,D,4,30,MSW,90000,436,118,Javier Castellano,210,2
AQU,03/11/2019,4,8,600,D,3,40,MSW,70000,125,122,Kendrick Carmouche,740,4
AQU,12/12/2019,3,5,650,D,1,52,MSW,68000,130,122,Kendrick Carmouche,100,5
AQU,26/01/2019,3,5,800,D,3,54,AOC,64000,128,122,Dylan Davis,3375,4
AQU,09/02/2019,7,7,700,D,3,44,SOC,60000,405,124,Dylan Davis,530,5
AQU,12/04/2019,6,9,600,O,2,45,ALW,66000,409,120,Junior Alvarado,1170,8
BEL,02/05/2019,5,4,800,T,1,112,CLM,60000,340,119,Rajiv Maragh,770,7
BEL,22/09/2019,10,8,800,T,2,142,ALW,66000,546,120,Eric Cancel,640,8
BEL,25/05/2019,4,1,850,I,2,70,CLM,39000,308,118,Dylan Davis,660,7
BEL,08/09/2019,2,2,800,D,3,78,CLM,28000,133,118,Manuel Franco,980,4
SAR,17/07/2019,6,1,550,D,4,50,CLM,48000,402,118,Chris Landeros,1780,3
AQU,17/02/2019,3,4,800,D,3,54,MCL,46000,157,116,Reylu Gutierrez,750,5
AQU,17/03/2019,2,2,900,D,3,88,MCL,30000,207,118,Manuel Franco,410,1
AQU,17/04/2019,3,6,850,T,1,90,CLM,50000,230,118,Manuel Franco,1030,3
BEL,24/05/2019,4,2,850,T,2,130,CLM,42000,308,120,Manuel Franco,460,6
BEL,27/06/2019,1,4,850,D,3,44,CLM,28000,305,120,Irad Ortiz Jr.,245,2
SAR,01/08/2019,6,1,900,D,3,78,CLM,35000,407,120,Irad Ortiz Jr.,325,3
SAR,01/09/2019,12,1,850,I,2,22,ALW,80000,641,120,Joel Rosario,220,4
AQU,21/11/2019,1,3,600,D,3,40,MCL,41000,1252,122,Irad Ortiz Jr.,305,4
AQU,13/12/2019,5,8,700,D,1,48,MCL,33000,231,122,Jose Lezcano,70,3
SAR,28/07/2019,12,5,550,T,2,54,MCL,48000,712,119,Kendrick Carmouche,330,4
BEL,06/07/2019,9,3,1000,I,2,38,STK,1000000,545,122,Joel Rosario,470,5
SAR,04/08/2019,9,9,950,T,2,36,STK,1000000,600,122,Joel Rosario,1000,10
SAR,31/08/2019,6,6,850,I,2,20,STK,200000,315,122,Joel Rosario,360,3
AQU,28/02/2019,3,2,800,D,3,54,MSW,60000,154,122,Eric Cancel,205,2
BEL,12/05/2019,9,5,800,D,4,52,MSW,62000,552,118,Jose L. Ortiz,395,6
BEL,02/06/2019,10,7,900,I,2,218,MSW,62000,613,118,Eric Cancel,1610,6
AQU,03/02/2019,8,8,900,D,3,98,STK,100000,429,118,Reylu Gutierrez,3550,9
SAR,13/07/2019,8,4,550,T,1,85,MSW,90000,511,119,Manuel Franco,1440,4
SAR,24/08/2019,13,7,850,I,2,28,MSW,90000,657,118,Manuel Franco,2450,7
BEL,11/05/2019,5,7,850,T,2,175,MCL,41000,341,118,Joe Bravo,4425,11
AQU,27/01/2019,9,1,800,D,3,54,MSW,60000,436,122,Luis R. Reyes,4175,5
SAR,19/07/2019,2,7,700,D,3,30,CLM,52000,137,122,Chris Landeros,850,2
AQU,09/02/2019,6,9,600,D,3,50,MCL,35000,335,122,Luis R. Reyes,770,9
SAR,09/08/2019,2,3,900,D,3,81,MCL,48000,134,118,Dylan Davis,850,8
SAR,11/08/2019,4,4,600,D,3,52,CLM,60000,238,122,Chris Landeros,1710,8
AQU,26/01/2019,3,6,800,D,3,54,AOC,64000,128,117,Reylu Gutierrez,70,1
SAR,02/09/2019,8,3,700,D,4,32,AOC,83000,433,120,Jose Lezcano,640,7
AQU,24/11/2019,5,3,600,D,4,40,CLM,36000,219,120,Irad Ortiz Jr.,85,1
AQU,01/12/2019,3,1,600,D,1,40,CLM,44000,116,122,Irad Ortiz Jr.,200,6
BEL,21/09/2019,9,6,800,D,3,72,STR,55000,520,118,Javier Castellano,235,4
SAR,13/07/2019,10,9,700,D,3,30,ALW,92000,619,120,Chris Landeros,3900,9
SAR,07/08/2019,7,8,650,D,3,72,CLM,52000,403,118,Chris Landeros,395,2
BEL,28/09/2019,11,9,800,T,2,172,MSW,75000,628,120,Jose A. Bracho,11875,2
SAR,31/08/2019,12,3,600,D,3,48,MSW,90000,636,119,Ricardo Santana Jr.,5025,8
BEL,02/06/2019,10,6,900,I,2,218,MSW,62000,613,118,Manuel Franco,385,2
SAR,24/08/2019,11,1,1000,D,3,65,STK,1250000,550,126,Florent Geroux,740,5
BEL,08/06/2019,7,2,800,D,3,46,STK,700000,324,121,Leonel Reyes,4600,3
SAR,03/08/2019,8,7,700,D,3,32,STK,500000,506,121,Luis Saez,4200,5
AQU,30/11/2019,3,2,850,T,1,98,MSW,70000,1255,121,Irad Ortiz Jr.,295,2
BEL,21/09/2019,7,9,850,I,2,78,MSW,75000,410,120,Dylan Davis,1470,4
AQU,28/02/2019,4,6,800,D,3,54,SOC,60000,227,122,Junior Alvarado,120,5
AQU,18/04/2019,9,2,600,O,2,63,MSW,62000,548,118,Eric Cancel,1250,6
BEL,19/09/2019,2,3,600,D,3,75,MCL,32000,335,121,Manuel Franco,640,5
BEL,25/10/2019,9,10,600,I,1,138,MCL,41000,543,121,Eric Cancel,2100,6
AQU,08/02/2019,5,2,800,D,4,54,MSW,60000,257,120,Rajiv Maragh,1120,4
BEL,07/07/2019,3,4,600,D,3,60,MSW,62000,135,118,Manuel Franco,80,2
AQU,28/02/2019,3,1,800,D,3,54,MSW,60000,154,122,Rajiv Maragh,940,4
AQU,24/03/2019,6,5,800,D,3,54,MSW,60000,430,120,Samuel Camacho Jr.,780,1
AQU,20/04/2019,9,7,650,D,4,38,STK,200000,548,119,Samuel Camacho Jr.,4450,6
AQU,14/11/2019,7,10,800,D,3,54,CLM,42000,318,120,Jorge A. Vargas Jr.,460,3
BEL,06/06/2019,2,1,800,D,3,52,ALW,74000,336,120,Samuel Camacho Jr.,4300,7
BEL,06/09/2019,1,1,800,D,4,72,ALW,66000,302,120,Eric Cancel,1840,4
BEL,18/09/2019,5,4,800,T,2,140,MSW,62000,507,120,Manuel Franco,430,3
AQU,04/01/2019,1,4,800,D,3,54,MSW,68000,1250,120,Junior Alvarado,1900,1
AQU,09/03/2019,11,6,800,D,3,54,STK,250000,544,118,Jose Lezcano,3275,8
AQU,31/12/2019,2,7,650,D,4,50,CLM,31000,1258,122,Jose Lezcano,25,1
BEL,25/05/2019,5,5,700,D,3,54,STR,55000,340,120,Irad Ortiz Jr.,235,4
BEL,10/10/2019,5,2,600,D,3,58,SOC,50000,332,120,Luis Saez,1020,4
SAR,25/08/2019,4,1,700,D,3,33,CLM,45000,239,120,Ricardo Santana Jr.,185,1
AQU,05/12/2019,2,5,800,D,1,54,ALW,75000,1249,118,Eric Cancel,185,1
AQU,05/12/2019,4,5,800,D,1,54,MSW,70000,148,121,Javier Castellano,235,2
BEL,15/06/2019,10,13,850,T,2,90,MCL,41000,625,118,Jose Lezcano,450,8
BEL,28/06/2019,9,2,700,T,2,84,MCL,41000,555,118,Jose Lezcano,220,2
BEL,15/09/2019,2,8,600,T,2,102,MCL,41000,134,121,Eric Cancel,250,1
BEL,18/10/2019,6,10,700,T,1,90,ALW,66000,409,118,Michael J. Luzzi,5675,12
SAR,07/08/2019,3,5,550,T,2,42,MSW,78000,154,119,Eric Cancel,1110,4
BEL,01/06/2019,2,4,900,I,1,246,AOC,82000,202,120,Luis R. Reyes,2950,6
BEL,30/06/2019,1,1,850,I,2,76,CLM,50000,132,118,Irad Ortiz Jr.,125,1
SAR,16/08/2019,6,3,850,T,2,98,CLM,50000,344,120,Irad Ortiz Jr.,275,1
BEL,28/04/2019,7,9,700,D,3,41,MSW,80000,446,118,Eric Cancel,2525,5
AQU,08/02/2019,5,1,800,D,4,54,MSW,60000,257,120,Jose Lezcano,2550,5
AQU,02/11/2019,3,11,850,T,1,88,AOC,70000,100,117,Declan Carroll,340,7
BEL,04/07/2019,7,8,900,I,2,243,ALW,66000,447,120,Manuel Franco,890,3
SAR,11/08/2019,7,8,900,I,2,63,ALW,80000,414,120,Manuel Franco,1120,2
SAR,01/09/2019,12,5,850,I,2,22,ALW,80000,641,120,Javier Castellano,275,1
AQU,29/11/2019,8,7,900,D,3,72,STK,200000,320,120,Irad Ortiz Jr.,2500,5
AQU,13/01/2019,7,3,650,D,3,45,STK,100000,400,120,Rajiv Maragh,3750,8
AQU,16/03/2019,8,2,650,D,3,38,AOC,64000,540,120,Junior Alvarado,650,2
BEL,19/05/2019,6,5,800,D,3,52,MCL,52000,419,118,Irad Ortiz Jr.,210,6
BEL,14/10/2019,7,4,850,D,3,50,ALW,77000,440,118,Joe Bravo,230,4
SAR,19/07/2019,10,10,900,D,3,78,MCL,48000,625,118,Eric Cancel,880,3
AQU,14/04/2019,4,8,600,O,1,45,MSW,70000,303,118,Manuel Franco,395,3
AQU,31/12/2019,5,8,800,D,4,54,CLM,36000,235,120,Junior Alvarado,690,4
BEL,18/09/2019,5,2,800,T,2,140,MSW,62000,507,120,Luis Saez,225,1
BEL,19/10/2019,1,8,900,I,2,236,ALW,66000,1220,120,Luis Saez,480,5
SAR,23/08/2019,2,4,850,I,1,90,MSW,78000,135,118,Luis Saez,290,2
AQU,18/02/2019,7,6,600,D,3,54,AOC,64000,356,120,Jose Lezcano,340,1
BEL,06/06/2019,3,5,900,I,2,243,STK,200000,407,121,Dylan Davis,1180,4
AQU,11/11/2019,10,4,600,O,2,56,MCL,41000,421,122,John R. Velazquez,2100,12
AQU,05/12/2019,1,5,600,D,1,36,MCL,41000,1221,122,Jorge A. Vargas Jr.,3300,9
BEL,07/06/2019,2,2,600,I,2,152,MSW,72000,123,120,Manuel Franco,3825,8
AQU,13/04/2019,6,2,600,D,5,46,MSW,62000,411,121,Junior Alvarado,235,2
BEL,25/05/2019,8,5,650,D,3,56,MSW,62000,520,118,Junior Alvarado,375,1
BEL,20/06/2019,3,1,800,D,5,52,MSW,80000,407,118,Jose L. Ortiz,440,4
AQU,01/01/2019,6,6,600,D,5,48,MCL,46000,251,115,Reylu Gutierrez,105,1
AQU,08/11/2019,2,4,600,D,3,40,CLM,28000,1249,120,Manuel Franco,95,2
AQU,16/11/2019,5,2,900,O,2,36,ALW,66000,154,118,Joel Rosario,340,2
BEL,12/09/2019,6,10,850,I,2,63,CLM,70000,541,119,Luis R. Reyes,680,4
BEL,02/10/2019,2,1,900,I,2,234,MCL,41000,149,120,Junior Alvarado,790,3
AQU,08/03/2019,4,1,600,D,3,45,MCL,46000,229,122,Rajiv Maragh,1420,2
SAR,07/08/2019,3,3,550,T,2,42,MSW,78000,154,117,Irad Ortiz Jr.,175,2
AQU,01/01/2019,8,1,800,D,1,54,STK,150000,350,118,Jose Lezcano,540,6
AQU,10/03/2019,3,5,700,D,4,45,AOC,70000,234,123,Manuel Franco,70,1
AQU,05/04/2019,1,2,800,D,3,54,SOC,60000,130,122,Irad Ortiz Jr.,200,2
AQU,01/01/2019,8,2,800,D,1,54,STK,150000,350,118,Dylan Davis,420,3
AQU,01/02/2019,7,4,800,D,3,54,SOC,60000,347,124,Dylan Davis,65,4
AQU,01/12/2019,3,2,600,D,1,40,CLM,44000,116,122,Hector Rafael Diaz Jr.,330,3
AQU,09/03/2019,10,1,800,D,3,54,STK,300000,511,118,Kendrick Carmouche,6675,5
AQU,20/04/2019,6,5,850,O,6,22,STK,100000,410,118,Dylan Davis,1400,5
AQU,05/12/2019,2,1,800,D,1,54,ALW,75000,1249,118,Dylan Davis,610,6
AQU,29/12/2019,4,10,700,D,3,48,CLM,37000,157,117,Julio Correa,205,1
BEL,10/10/2019,3,5,700,D,3,54,ALW,77000,223,120,Manuel Franco,1150,3
AQU,05/04/2019,9,10,800,T,2,63,MSW,62000,549,118,Junior Alvarado,530,4
BEL,02/06/2019,2,5,850,T,2,170,MCL,41000,205,118,Irad Ortiz Jr.,85,4
BEL,12/09/2019,8,2,800,T,2,108,MCL,41000,645,120,Manuel Franco,165,1
BEL,18/10/2019,5,2,850,I,1,76,CLM,39000,334,120,Luis Saez,690,2
SAR,02/08/2019,10,6,850,I,2,54,MCL,48000,631,118,Irad Ortiz Jr.,150,4
BEL,26/10/2019,6,10,900,I,1,189,MSW,75000,337,121,Javier Castellano,980,1
AQU,11/11/2019,7,3,600,O,2,56,STR,55000,253,122,Irad Ortiz Jr.,970,4
BEL,08/09/2019,3,4,600,I,2,126,MCL,41000,205,121,Javier Castellano,70,1
SAR,04/08/2019,11,8,800,I,2,58,MSW,90000,708,118,Javier Castellano,1230,6
AQU,02/03/2019,6,1,550,D,3,52,MCL,35000,347,112,Heman K. Harkie,2550,8
SAR,30/08/2019,1,6,700,D,3,32,MSW,78000,100,119,Rajiv Maragh,6750,7
BEL,24/05/2019,6,7,600,I,2,90,AOC,85000,412,118,Luis Saez,1950,5
AQU,05/04/2019,2,5,600,D,3,48,MSW,70000,201,119,Carlos J. Hernandez,5475,6
AQU,17/02/2019,8,4,600,D,3,48,MSW,60000,443,122,Jose Lezcano,115,1
AQU,07/02/2019,5,1,800,D,5,52,AOC,64000,258,120,Eric Cancel,145,4
AQU,08/03/2019,1,3,550,D,3,45,MSW,68000,1250,122,Dylan Davis,310,2
BEL,22/09/2019,10,3,800,T,2,142,ALW,66000,546,120,Jose L. Ortiz,190,3
AQU,17/11/2019,2,11,850,O,2,75,MCL,41000,1229,121,Manuel Franco,520,9
SAR,02/08/2019,10,8,850,I,2,54,MCL,48000,631,118,Luis Saez,830,2
AQU,01/11/2019,7,5,800,D,3,54,ALW,75000,310,120,Junior Alvarado,200,3
AQU,05/04/2019,2,6,600,D,3,48,MSW,70000,201,113,Joey R. Martinez,590,3
BEL,23/06/2019,4,1,600,D,3,54,MSW,80000,308,118,Kendrick Carmouche,145,2
SAR,13/07/2019,8,8,550,T,1,85,MSW,90000,511,119,Kendrick Carmouche,1730,7
AQU,28/02/2019,3,3,800,D,3,54,MSW,60000,154,117,Reylu Gutierrez,560,3
AQU,10/04/2019,8,5,800,T,2,72,AOC,75000,523,121,Irad Ortiz Jr.,790,6
BEL,19/09/2019,2,6,600,D,3,75,MCL,32000,335,115,Joey R. Martinez,1880,4
SAR,17/08/2019,3,2,550,D,3,45,MCL,48000,208,113,Joey R. Martinez,3350,4
AQU,01/11/2019,8,10,800,D,3,54,ALW,66000,344,118,Joe Bravo,185,3
AQU,23/11/2019,3,9,850,T,1,162,ALW,66000,1255,119,Junior Alvarado,1290,3
BEL,19/05/2019,9,13,850,T,2,88,MCL,41000,556,118,Luis Saez,250,2
BEL,21/09/2019,11,13,800,T,2,142,ALW,66000,625,118,Kendrick Carmouche,1430,4
BEL,21/09/2019,11,13,800,T,2,142,ALW,66000,625,118,Kendrick Carmouche,1430,4
SAR,14/07/2019,5,5,800,I,2,80,CLM,65000,329,120,Luis Saez,1750,2
AQU,16/11/2019,10,4,600,O,2,45,CLM,38000,423,122,Rajiv Maragh,2425,4
AQU,28/02/2019,3,3,800,D,3,54,MSW,60000,154,117,Reylu Gutierrez,560,3
AQU,23/03/2019,3,1,800,D,3,54,MSW,60000,241,118,Jose Lezcano,670,4
AQU,20/12/2019,4,1,650,D,3,54,CLM,36000,159,122,Dylan Davis,870,1
AQU,01/01/2019,3,3,550,D,5,54,MCL,35000,121,113,Benjamin Hernandez,315,1
AQU,23/02/2019,6,1,650,D,3,36,MSW,68000,325,120,Jose Lezcano,2625,7
AQU,12/12/2019,3,7,650,D,1,52,MSW,68000,130,117,Julio Correa,700,1
BEL,13/09/2019,1,4,800,D,3,78,MCL,35000,300,113,Joey R. Martinez,480,2
AQU,05/01/2019,3,7,800,D,4,54,MSW,60000,126,120,Junior Alvarado,135,2
AQU,22/02/2019,4,8,650,D,1,38,MCL,46000,227,121,Dylan Davis,225,2
AQU,22/03/2019,6,7,600,D,4,45,MCL,46000,422,121,Dylan Davis,175,5
AQU,12/01/2019,4,5,650,D,3,32,MCL,35000,202,122,Jose Lezcano,60,4
AQU,17/03/2019,9,9,650,D,3,30,MCL,35000,604,121,Manuel Franco,80,1
AQU,01/03/2019,3,8,600,D,3,45,MCL,35000,200,113,Benjamin Hernandez,290,2
AQU,31/03/2019,6,4,600,D,1,45,MCL,46000,429,114,Benjamin Hernandez,195,5
AQU,13/04/2019,4,1,600,D,5,46,MCL,33000,304,113,Benjamin Hernandez,135,5
BEL,12/05/2019,2,8,650,D,4,44,MCL,33000,202,111,Benjamin Hernandez,1890,5
BEL,24/05/2019,5,5,850,D,3,44,MCL,33000,340,111,Benjamin Hernandez,1350,5
AQU,22/03/2019,9,2,650,D,4,36,MSW,60000,556,120,Manuel Franco,235,3
BEL,11/09/2019,4,17,600,D,3,50,CLM,28000,436,120,Luis R. Reyes,200,6
BEL,14/10/2019,4,3,600,D,3,64,CLM,36000,257,120,Luis A. Rodriguez Castro,790,4
SAR,31/08/2019,12,2,600,D,3,48,MSW,90000,636,119,Irad Ortiz Jr.,1830,3
AQU,01/11/2019,1,6,650,D,5,36,CLM,28000,1200,120,Luis Saez,400,4
BEL,03/05/2019,4,11,600,I,6,96,MCL,41000,309,118,Jose Lezcano,270,9
BEL,27/06/2019,4,4,800,D,3,52,MCL,33000,438,118,Luis Saez,65,1
BEL,04/05/2019,12,1,650,D,4,46,MCL,33000,624,118,Eric Cancel,215,3
BEL,29/09/2019,3,3,850,D,3,48,CLM,36000,204,120,Manuel Franco,520,4
AQU,05/01/2019,3,1,800,D,4,54,MSW,60000,126,120,Dylan Davis,180,5
AQU,17/11/2019,8,6,600,O,2,45,ALW,66000,322,120,Dylan Davis,590,4
AQU,12/12/2019,6,1,700,D,1,48,ALW,64000,302,120,Manuel Franco,1520,2
AQU,28/12/2019,8,10,600,D,3,40,ALW,64000,348,120,Eric Cancel,700,3
BEL,29/09/2019,6,7,600,I,2,102,MSW,62000,339,121,Javier Castellano,530,1
SAR,28/08/2019,10,5,550,T,2,54,MCL,48000,542,119,Jose L. Ortiz,215,2
BEL,16/10/2019,8,3,850,D,5,50,CLM,39000,459,114,Joey R. Martinez,610,6
SAR,11/07/2019,6,1,550,T,1,85,ALW,80000,403,120,Joe Bravo,310,9
BEL,25/05/2019,7,1,700,T,2,64,MSW,62000,447,118,Manuel Franco,1210,1
BEL,14/06/2019,9,8,850,T,1,54,ALW,66000,553,118,Manuel Franco,460,3
SAR,14/07/2019,6,4,900,T,2,134,ALW,80000,405,118,Manuel Franco,260,1
SAR,28/08/2019,3,5,850,T,2,92,AOC,83000,155,120,Irad Ortiz Jr.,630,7
AQU,22/03/2019,9,7,650,D,4,36,MSW,60000,556,120,Rajiv Maragh,710,4
